"Year","Quarter ID","Quarter","Month ID","Month","Day","Time ID","Time","Nation ID","Nation","State ID","State","Municipality ID","Municipality","Accum Cases","Daily Cases","AVG 7 Days Accum Cases","AVG 7 Days Daily Cases","Rate Daily Cases","Rate Accum Cases","Days from 50 Cases","Style"
2020,3,"Q3",7,"2020-07",25,20200725,"2020-07-25","mex","México",19,"Nuevo León",19021,"General Escobedo",1179,15,1101.5714111328125,26.571428298950195,3.2166407108306885,252.8279571533203,79,"solid"
2020,3,"Q3",7,"2020-07",25,20200725,"2020-07-25","mex","México",19,"Nuevo León",19026,"Guadalupe",2711,32,2486.571533203125,70.42857360839844,4.504422187805176,381.6090087890625,89,"solid"
2020,3,"Q3",7,"2020-07",25,20200725,"2020-07-25","mex","México",19,"Nuevo León",19039,"Monterrey",5912,88,5460.5712890625,148.42857360839844,7.82336950302124,525.5881958007812,106,"solid"
2020,3,"Q3",7,"2020-07",25,20200725,"2020-07-25","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1681,32,1554.2857666015625,42,6.748733997344971,354.5194396972656,75,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",19,"Nuevo León",19006,"Apodaca",1970,15,1866.4285888671875,42.42856979370117,2.2531521320343018,295.9139709472656,90,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",19,"Nuevo León",19021,"General Escobedo",1188,9,1127.2857666015625,25.714284896850586,1.929984450340271,254.75794982910156,80,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",19,"Nuevo León",19026,"Guadalupe",2738,27,2557.571533203125,71,3.8006060123443604,385.40960693359375,90,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",19,"Nuevo León",19039,"Monterrey",5953,41,5605.5712890625,145,3.6449790000915527,529.233154296875,107,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1696,15,1595,40.71428680419922,3.163469076156616,357.6828918457031,76,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",19,"Nuevo León",19006,"Apodaca",2000,30,1905.2857666015625,38.85714340209961,4.5063042640686035,300.4202880859375,91,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",19,"Nuevo León",19021,"General Escobedo",1200,12,1149.857177734375,22.571428298950195,2.573312520980835,257.3312683105469,81,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",19,"Nuevo León",19026,"Guadalupe",2761,23,2622.28564453125,64.71428680419922,3.237553358078003,388.64715576171875,91,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",19,"Nuevo León",19039,"Monterrey",6032,79,5736.5712890625,131,7.023252487182617,536.2564086914062,108,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1717,21,1630.857177734375,35.85714340209961,4.42885684967041,362.11175537109375,77,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",19,"Nuevo León",19006,"Apodaca",2037,37,1942.2857666015625,37,5.557775497436523,305.9780578613281,92,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",19,"Nuevo León",19021,"General Escobedo",1228,28,1171.2857666015625,21.428571701049805,6.004395961761475,263.3356628417969,82,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",19,"Nuevo León",19026,"Guadalupe",2813,52,2680.142822265625,57.85714340209961,7.319685935974121,395.96685791015625,92,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",19,"Nuevo León",19039,"Monterrey",6142,110,5858.71435546875,122.14286041259766,9.77921199798584,546.03564453125,109,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1744,27,1663.7142333984375,32.85714340209961,5.694244384765625,367.8059997558594,78,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",19,"Nuevo León",19006,"Apodaca",2074,37,1977.5714111328125,35.28571319580078,5.557775497436523,311.53582763671875,93,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",19,"Nuevo León",19021,"General Escobedo",1252,24,1192.142822265625,20.85714340209961,5.14662504196167,268.4822692871094,83,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",19,"Nuevo León",19026,"Guadalupe",2873,60,2735.71435546875,55.57143020629883,8.445791244506836,404.41265869140625,93,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",19,"Nuevo León",19039,"Monterrey",6216,74,5966.14306640625,107.42857360839844,6.578742504119873,552.6143798828125,110,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1768,24,1693.857177734375,30.14285659790039,5.061550617218018,372.8675537109375,79,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",19,"Nuevo León",19006,"Apodaca",2112,38,2011,33.42856979370117,5.7079854011535645,317.24383544921875,94,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",19,"Nuevo León",19021,"General Escobedo",1270,18,1211.5714111328125,19.428571701049805,3.859968900680542,272.3422546386719,84,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",19,"Nuevo León",19026,"Guadalupe",2968,95,2791.857177734375,56.14285659790039,13.372503280639648,417.78515625,94,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",19,"Nuevo León",19039,"Monterrey",6323,107,6057.4287109375,91.28571319580078,9.512506484985352,562.1268920898438,111,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1794,26,1721.2857666015625,27.428571701049805,5.483346462249756,378.35089111328125,80,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",19,"Nuevo León",19006,"Apodaca",2151,39,2042.7142333984375,31.714284896850586,5.858195781707764,323.1020202636719,95,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",19,"Nuevo León",19021,"General Escobedo",1299,29,1230.857177734375,19.285715103149414,6.218838691711426,278.56109619140625,85,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",19,"Nuevo León",19026,"Guadalupe",3019,51,2840.428466796875,48.57143020629883,7.178922653198242,424.9640808105469,95,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",19,"Nuevo León",19039,"Monterrey",6414,91,6141.71435546875,84.28571319580078,8.090075492858887,570.2169799804688,112,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1821,27,1745.857177734375,24.571428298950195,5.694244384765625,384.0451354980469,81,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",19,"Nuevo León",19006,"Apodaca",2164,13,2072.571533203125,29.85714340209961,1.9527318477630615,325.05474853515625,96,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",19,"Nuevo León",19021,"General Escobedo",1307,8,1249.142822265625,18.285715103149414,1.7155417203903198,280.2766418457031,86,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",19,"Nuevo León",19026,"Guadalupe",3040,21,2887.428466796875,47,2.956027030944824,427.92010498046875,96,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",19,"Nuevo León",19039,"Monterrey",6456,42,6219.4287109375,77.71428680419922,3.7338809967041016,573.9508666992188,113,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1841,20,1768.7142333984375,22.85714340209961,4.217958927154541,388.26312255859375,82,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",19,"Nuevo León",19006,"Apodaca",2174,10,2101.71435546875,29.14285659790039,1.5021014213562012,326.5568542480469,97,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",19,"Nuevo León",19021,"General Escobedo",1316,9,1267.4285888671875,18.285715103149414,1.929984450340271,282.20660400390625,87,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",19,"Nuevo León",19026,"Guadalupe",3055,15,2932.71435546875,45.28571319580078,2.111447811126709,430.03155517578125,97,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",19,"Nuevo León",19039,"Monterrey",6484,28,6295.28564453125,75.85713958740234,2.4892539978027344,576.4401245117188,114,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1851,10,1790.857177734375,22.14285659790039,2.1089794635772705,390.3721008300781,83,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",19,"Nuevo León",19006,"Apodaca",2216,42,2132.571533203125,30.85714340209961,6.308825969696045,332.8656921386719,98,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",19,"Nuevo León",19021,"General Escobedo",1346,30,1288.2857666015625,20.85714340209961,6.433281421661377,288.639892578125,88,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",19,"Nuevo León",19026,"Guadalupe",3112,57,2982.857177734375,50.14285659790039,8.0235013961792,438.0550537109375,98,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",19,"Nuevo León",19039,"Monterrey",6588,104,6374.71435546875,79.42857360839844,9.245800971984863,585.6859130859375,115,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1886,35,1815,24.14285659790039,7.381427764892578,397.7535095214844,84,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",19,"Nuevo León",19006,"Apodaca",2268,52,2165.571533203125,33,7.810927391052246,340.6766052246094,99,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",19,"Nuevo León",19021,"General Escobedo",1367,21,1308.142822265625,19.85714340209961,4.503296852111816,293.1431884765625,89,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",19,"Nuevo León",19026,"Guadalupe",3146,34,3030.428466796875,47.57143020629883,4.785948276519775,442.84100341796875,99,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",19,"Nuevo León",19039,"Monterrey",6720,132,6457.28564453125,82.57142639160156,11.735054016113281,597.4209594726562,116,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1917,31,1839.7142333984375,24.714284896850586,6.537836074829102,404.2913513183594,85,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",19,"Nuevo León",19006,"Apodaca",2313,45,2199.71435546875,34.14285659790039,6.759456634521484,347.4360656738281,100,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",19,"Nuevo León",19021,"General Escobedo",1389,22,1327.7142333984375,19.571428298950195,4.717739582061768,297.8609313964844,90,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",19,"Nuevo León",19026,"Guadalupe",3201,55,3077.28564453125,46.85714340209961,7.7419753074646,450.5829772949219,100,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",19,"Nuevo León",19039,"Monterrey",6841,121,6546.5712890625,89.28571319580078,10.757133483886719,608.1781005859375,117,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1937,20,1863.857177734375,24.14285659790039,4.217958927154541,408.5093078613281,86,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",19,"Nuevo León",19006,"Apodaca",2352,39,2234,34.28571319580078,5.858195781707764,353.29425048828125,101,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",19,"Nuevo León",19021,"General Escobedo",1410,21,1347.7142333984375,20,4.503296852111816,302.3642272949219,91,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",19,"Nuevo León",19026,"Guadalupe",3242,41,3116.428466796875,39.14285659790039,5.7712907791137695,456.354248046875,101,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",19,"Nuevo León",19039,"Monterrey",6967,126,6638.5712890625,92,11.201642990112305,619.3797607421875,118,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",1963,26,1888,24.14285659790039,5.483346462249756,413.9926452636719,87,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",19,"Nuevo León",19006,"Apodaca",2401,49,2269.71435546875,35.71428680419922,7.360297203063965,360.654541015625,102,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",19,"Nuevo León",19021,"General Escobedo",1433,23,1366.857177734375,19.14285659790039,4.932182312011719,307.2964172363281,92,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",19,"Nuevo León",19026,"Guadalupe",3295,53,3155.857177734375,39.42856979370117,7.46044921875,463.814697265625,102,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",19,"Nuevo León",19039,"Monterrey",7088,121,6734.85693359375,96.28571319580078,10.757133483886719,630.1368408203125,119,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2004,41,1914.142822265625,26.14285659790039,8.646815299987793,422.63946533203125,88,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",19,"Nuevo León",19006,"Apodaca",2414,13,2305.428466796875,35.71428680419922,1.9527318477630615,362.6072998046875,103,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",19,"Nuevo León",19021,"General Escobedo",1448,15,1387,20.14285659790039,3.2166407108306885,310.5130615234375,93,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",19,"Nuevo León",19026,"Guadalupe",3319,24,3195.71435546875,39.85714340209961,3.378316640853882,467.1930236816406,103,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",19,"Nuevo León",19039,"Monterrey",7151,63,6834.14306640625,99.28571319580078,5.600821495056152,635.7376708984375,120,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2024,20,1940.2857666015625,26.14285659790039,4.217958927154541,426.857421875,89,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",19,"Nuevo León",19006,"Apodaca",2444,30,2344,38.57143020629883,4.5063042640686035,367.11358642578125,104,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",19,"Nuevo León",19021,"General Escobedo",1453,5,1406.5714111328125,19.571428298950195,1.0722135305404663,311.58526611328125,94,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",19,"Nuevo León",19026,"Guadalupe",3327,8,3234.571533203125,38.85714340209961,1.126105546951294,468.3191223144531,104,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",19,"Nuevo León",19039,"Monterrey",7207,56,6937.4287109375,103.28571319580078,4.978507995605469,640.7161865234375,121,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2042,18,1967.5714111328125,27.285715103149414,3.7961628437042236,430.6535949707031,90,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",19,"Nuevo León",19006,"Apodaca",2484,40,2382.28564453125,38.28571319580078,6.008405685424805,373.12200927734375,105,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",19,"Nuevo León",19021,"General Escobedo",1480,27,1425.7142333984375,19.14285659790039,5.789953231811523,317.3752136230469,95,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",19,"Nuevo León",19026,"Guadalupe",3372,45,3271.71435546875,37.14285659790039,6.334343433380127,474.6534729003906,105,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",19,"Nuevo León",19039,"Monterrey",7339,132,7044.71435546875,107.28571319580078,11.735054016113281,652.4512329101562,122,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2070,28,1993.857177734375,26.285715103149414,5.905142307281494,436.5587463378906,91,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",19,"Nuevo León",19006,"Apodaca",2512,28,2417.142822265625,34.85714340209961,4.205883979797363,377.327880859375,106,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",19,"Nuevo León",19021,"General Escobedo",1511,31,1446.2857666015625,20.571428298950195,6.647724151611328,324.02294921875,96,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",19,"Nuevo León",19026,"Guadalupe",3423,51,3311.28564453125,39.57143020629883,7.178922653198242,481.8323974609375,106,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",19,"Nuevo León",19039,"Monterrey",7446,107,7148.4287109375,103.71428680419922,9.512506484985352,661.9637451171875,123,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2104,34,2020.5714111328125,26.714284896850586,7.170529842376709,443.7292785644531,92,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",19,"Nuevo León",19006,"Apodaca",2542,30,2449.857177734375,32.71428680419922,4.5063042640686035,381.8341979980469,107,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",19,"Nuevo León",19021,"General Escobedo",1533,22,1466.857177734375,20.571428298950195,4.717739582061768,328.7406921386719,97,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",19,"Nuevo León",19026,"Guadalupe",3475,52,3350.428466796875,39.14285659790039,7.319685935974121,489.152099609375,107,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",19,"Nuevo León",19039,"Monterrey",7567,121,7252.14306640625,103.71428680419922,10.757133483886719,672.7208862304688,124,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2129,25,2048,27.428571701049805,5.272448539733887,449.001708984375,93,"solid"
2020,3,"Q3",8,"2020-08",13,20200813,"2020-08-13","mex","México",19,"Nuevo León",19006,"Apodaca",2591,49,2484,34.14285659790039,7.360297203063965,389.1944885253906,108,"solid"
2020,3,"Q3",8,"2020-08",13,20200813,"2020-08-13","mex","México",19,"Nuevo León",19021,"General Escobedo",1560,27,1488.2857666015625,21.428571701049805,5.789953231811523,334.5306396484375,98,"solid"
2020,3,"Q3",8,"2020-08",13,20200813,"2020-08-13","mex","México",19,"Nuevo León",19026,"Guadalupe",3525,50,3390.857177734375,40.42856979370117,7.038159370422363,496.19024658203125,108,"solid"
2020,3,"Q3",8,"2020-08",13,20200813,"2020-08-13","mex","México",19,"Nuevo León",19039,"Monterrey",7687,120,7355,102.85713958740234,10.668231010437012,683.3890991210938,125,"solid"
2020,3,"Q3",8,"2020-08",13,20200813,"2020-08-13","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2160,31,2076.142822265625,28.14285659790039,6.537836074829102,455.53955078125,94,"solid"
2020,3,"Q3",8,"2020-08",14,20200814,"2020-08-14","mex","México",19,"Nuevo León",19006,"Apodaca",2640,49,2518.142822265625,34.14285659790039,7.360297203063965,396.5547790527344,109,"solid"
2020,3,"Q3",8,"2020-08",14,20200814,"2020-08-14","mex","México",19,"Nuevo León",19021,"General Escobedo",1591,31,1510.857177734375,22.571428298950195,6.647724151611328,341.1783752441406,99,"solid"
2020,3,"Q3",8,"2020-08",14,20200814,"2020-08-14","mex","México",19,"Nuevo León",19026,"Guadalupe",3570,45,3430.142822265625,39.28571319580078,6.334343433380127,502.52459716796875,109,"solid"
2020,3,"Q3",8,"2020-08",14,20200814,"2020-08-14","mex","México",19,"Nuevo León",19039,"Monterrey",7796,109,7456.14306640625,101.14286041259766,9.69031047821045,693.0794067382812,126,"solid"
2020,3,"Q3",8,"2020-08",14,20200814,"2020-08-14","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2189,29,2102.571533203125,26.428571701049805,6.116040229797363,461.65557861328125,95,"solid"
2020,3,"Q3",8,"2020-08",15,20200815,"2020-08-15","mex","México",19,"Nuevo León",19006,"Apodaca",2664,24,2553.857177734375,35.71428680419922,3.605043411254883,400.1598205566406,110,"solid"
2020,3,"Q3",8,"2020-08",15,20200815,"2020-08-15","mex","México",19,"Nuevo León",19021,"General Escobedo",1600,9,1532.5714111328125,21.714284896850586,1.929984450340271,343.10833740234375,100,"solid"
2020,3,"Q3",8,"2020-08",15,20200815,"2020-08-15","mex","México",19,"Nuevo León",19026,"Guadalupe",3595,25,3469.571533203125,39.42856979370117,3.5190796852111816,506.0436706542969,110,"solid"
2020,3,"Q3",8,"2020-08",15,20200815,"2020-08-15","mex","México",19,"Nuevo León",19039,"Monterrey",7858,62,7557.14306640625,101,5.5119194984436035,698.5913696289062,127,"solid"
2020,3,"Q3",8,"2020-08",15,20200815,"2020-08-15","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2205,16,2128.428466796875,25.85714340209961,3.3743669986724854,465.02996826171875,96,"solid"
2020,3,"Q3",8,"2020-08",16,20200816,"2020-08-16","mex","México",19,"Nuevo León",19006,"Apodaca",2690,26,2589,35.14285659790039,3.905463695526123,404.0652770996094,111,"solid"
2020,3,"Q3",8,"2020-08",16,20200816,"2020-08-16","mex","México",19,"Nuevo León",19021,"General Escobedo",1608,8,1554.7142333984375,22.14285659790039,1.7155417203903198,344.8238830566406,101,"solid"
2020,3,"Q3",8,"2020-08",16,20200816,"2020-08-16","mex","México",19,"Nuevo León",19026,"Guadalupe",3610,15,3510,40.42856979370117,2.111447811126709,508.1551208496094,111,"solid"
2020,3,"Q3",8,"2020-08",16,20200816,"2020-08-16","mex","México",19,"Nuevo León",19039,"Monterrey",7908,50,7657.28564453125,100.14286041259766,4.445096492767334,703.0364379882812,128,"solid"
2020,3,"Q3",8,"2020-08",16,20200816,"2020-08-16","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2220,15,2153.857177734375,25.428571701049805,3.163469076156616,468.19342041015625,97,"solid"
2020,3,"Q3",8,"2020-08",17,20200817,"2020-08-17","mex","México",19,"Nuevo León",19006,"Apodaca",2727,37,2623.71435546875,34.71428680419922,5.557775497436523,409.6230773925781,112,"solid"
2020,3,"Q3",8,"2020-08",17,20200817,"2020-08-17","mex","México",19,"Nuevo León",19021,"General Escobedo",1642,34,1577.857177734375,23.14285659790039,7.291052341461182,352.11492919921875,102,"solid"
2020,3,"Q3",8,"2020-08",17,20200817,"2020-08-17","mex","México",19,"Nuevo León",19026,"Guadalupe",3664,54,3551.71435546875,41.71428680419922,7.601212024688721,515.75634765625,112,"solid"
2020,3,"Q3",8,"2020-08",17,20200817,"2020-08-17","mex","México",19,"Nuevo León",19039,"Monterrey",8041,133,7757.5712890625,100.28571319580078,11.823956489562988,714.8604125976562,129,"solid"
2020,3,"Q3",8,"2020-08",17,20200817,"2020-08-17","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2256,36,2180.428466796875,26.571428298950195,7.592325687408447,475.7857666015625,98,"solid"
2020,3,"Q3",8,"2020-08",18,20200818,"2020-08-18","mex","México",19,"Nuevo León",19006,"Apodaca",2772,45,2660.857177734375,37.14285659790039,6.759456634521484,416.38250732421875,113,"solid"
2020,3,"Q3",8,"2020-08",18,20200818,"2020-08-18","mex","México",19,"Nuevo León",19021,"General Escobedo",1665,23,1599.857177734375,22,4.932182312011719,357.047119140625,103,"solid"
2020,3,"Q3",8,"2020-08",18,20200818,"2020-08-18","mex","México",19,"Nuevo León",19026,"Guadalupe",3708,44,3592.428466796875,40.71428680419922,6.193580150604248,521.9498901367188,113,"solid"
2020,3,"Q3",8,"2020-08",18,20200818,"2020-08-18","mex","México",19,"Nuevo León",19039,"Monterrey",8162,121,7859.85693359375,102.28571319580078,10.757133483886719,725.6175537109375,130,"solid"
2020,3,"Q3",8,"2020-08",18,20200818,"2020-08-18","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2288,32,2206.71435546875,26.285715103149414,6.748733997344971,482.53448486328125,99,"solid"
2020,3,"Q3",8,"2020-08",19,20200819,"2020-08-19","mex","México",19,"Nuevo León",19006,"Apodaca",2813,41,2699.571533203125,38.71428680419922,6.158616065979004,422.5411376953125,114,"solid"
2020,3,"Q3",8,"2020-08",19,20200819,"2020-08-19","mex","México",19,"Nuevo León",19021,"General Escobedo",1698,33,1623.4285888671875,23.571428298950195,7.0766096115112305,364.12371826171875,104,"solid"
2020,3,"Q3",8,"2020-08",19,20200819,"2020-08-19","mex","México",19,"Nuevo León",19026,"Guadalupe",3756,48,3632.571533203125,40.14285659790039,6.756633281707764,528.70654296875,114,"solid"
2020,3,"Q3",8,"2020-08",19,20200819,"2020-08-19","mex","México",19,"Nuevo León",19039,"Monterrey",8283,121,7962.14306640625,102.28571319580078,10.757133483886719,736.3746948242188,131,"solid"
2020,3,"Q3",8,"2020-08",19,20200819,"2020-08-19","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2331,43,2235.571533203125,28.85714340209961,9.068611145019531,491.60308837890625,100,"solid"
2020,3,"Q3",8,"2020-08",20,20200820,"2020-08-20","mex","México",19,"Nuevo León",19006,"Apodaca",2845,32,2735.857177734375,36.28571319580078,4.806724548339844,427.3478698730469,115,"solid"
2020,3,"Q3",8,"2020-08",20,20200820,"2020-08-20","mex","México",19,"Nuevo León",19021,"General Escobedo",1721,23,1646.4285888671875,23,4.932182312011719,369.055908203125,105,"solid"
2020,3,"Q3",8,"2020-08",20,20200820,"2020-08-20","mex","México",19,"Nuevo León",19026,"Guadalupe",3791,35,3670.571533203125,38,4.926711559295654,533.6332397460938,115,"solid"
2020,3,"Q3",8,"2020-08",20,20200820,"2020-08-20","mex","México",19,"Nuevo León",19039,"Monterrey",8408,125,8065.14306640625,103,11.112740516662598,747.4874267578125,132,"solid"
2020,3,"Q3",8,"2020-08",20,20200820,"2020-08-20","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",2371,40,2265.71435546875,30.14285659790039,8.435917854309082,500.03900146484375,101,"solid"
2020,3,"Q3",8,"2020-08",21,20200821,"2020-08-21","mex","México",19,"Nuevo León",19006,"Apodaca",2879,34,2770,34.14285659790039,5.107144832611084,432.45501708984375,116,"solid"
2020,3,"Q3",8,"2020-08",21,20200821,"2020-08-21","mex","México",19,"Nuevo León",19021,"General Escobedo",1752,31,1669.4285888671875,23,6.647724151611328,375.7036437988281,106,"solid"
